"","player_name","poss","mp","raptor_box_offense","raptor_box_defense","raptor_box_total","raptor_onoff_offense","raptor_onoff_defense","raptor_onoff_total","raptor_offense","raptor_defense","raptor_total","war_total","war_reg_season","predator_offense","predator_defense","predator_total","pace_impact","playoff"
"17","Ryan Anderson",-1.19579984908497,-1.19295682777089,-0.980505714922183,-0.985710514270429,-1.32859068152932,0.543692595502887,0.859870804568071,0.969785941837005,-0.574036471676155,-0.502741070662692,-0.726678769286518,-0.568267155318001,-0.568267155318001,-0.726355461595924,-1.20544372998833,-1.26373346009939,-1.21132167913152,"0"
"18","Ike Anigbogu",-1.23982549083876,-1.23745565329321,-5.65705991708227,-8.8665951762222,-9.86655029368038,-1.81571379246914,0.727395061731486,-0.721486181717012,-4.9908653660953,-6.87994797055388,-8.02394756061549,-0.595249422736657,-0.595249422736657,-3.52469797601372,-6.22921160548859,-6.37990920916099,2.7316085228707,"0"
"19","Giannis Antetokounmpo",1.74754601605979,1.51678744219376,1.49041611383983,0.680862336682181,1.4535829554873,0.474086978148889,0.580789528262971,0.727430901737479,1.28530213344925,0.724077902794441,1.35401671180818,3.6269025103964,3.6269025103964,1.53716848845313,0.92887982720386,1.6168490386592,1.31590904295352,"1"
"20","Kostas Antetokounmpo",-1.23461192799949,-1.23160054467185,-3.33329298909713,6.44329890457336,2.26404833636326,-1.50072692609061,1.94727187970856,0.345133856371148,-3.07358926475228,5.80671072164849,1.88770445913792,-0.512595050559989,-0.512595050559989,-2.95647412659626,5.30494138018066,1.51349730044377,1.30009584576713,"0"
"21","Carmelo Anthony",-0.893413204407627,-0.900201396702968,-0.0860770836518305,-0.504644157156929,-0.406096624929911,-0.642944824467539,-0.246661949412588,-0.60814662820656,-0.29139524471077,-0.483282744986523,-0.523962416175753,-0.667474033401007,-0.667474033401007,0.0136860786532752,-0.382055727465199,-0.240073823024043,-0.255351411018658,"0"
"22","OG Anunoby",0.433148895805226,0.33873958757646,-0.344982490445244,0.109895117193678,-0.151269222026991,-0.649145780927193,-0.0584366151851858,-0.480700398044791,-0.490060824798615,0.0581897494018844,-0.288975861628209,-0.762163726608449,-0.762163726608449,-0.575526479901445,0.178936730090071,-0.261972051415282,0.141140507144339,"0"
"23","Ryan Arcidiacono",1.1138084887092,1.05189181765791,0.218752490446869,-0.0103895523587529,0.136969677346159,0.298388049803629,0.0953450348940337,0.268858700729654,0.27779431727844,0.0337584563660993,0.209190303339719,0.262758422544619,0.262758422544619,0.0428654399117486,0.127390020636329,0.111251102059345,-1.53272417572783,"0"
"24","Trevor Ariza",-0.172782963069291,-0.209298579382682,0.0792823145914673,-0.364865973630441,-0.200351537069699,-0.33067378822295,-0.229124756397369,-0.384301505426442,-0.0414876187985319,-0.358824943687659,-0.271796653159191,-0.666775831933908,-0.666775831933908,0.0463537114689504,-0.138072865740604,-0.0595200616493895,-0.233152067284568,"0"
"25","Trevor Ariza",0.560591542987247,0.471065042419159,0.355245336235313,-0.275698436241075,0.0432454117154956,0.44902194658911,-0.30901714044572,0.0881036286518844,0.420035231200534,-0.316496104778741,0.0663946324666374,-0.173566718316209,-0.173566718316209,0.52131721050068,-0.242893287207752,0.184612904852157,0.433571181032104,"0"
"26","D.J. Augustin",1.45964149038041,1.41256650873358,0.758755000901159,-0.435931827549359,0.198235591331397,0.668449593926068,-0.179980337554705,0.32702722361003,0.812356065469054,-0.413673101340923,0.263335202472651,0.5300887791567,0.5300887791567,0.655340982959548,-0.378762772598142,0.184205819196431,-1.48270749458526,"1"
"27","Deandre Ayton",1.42198798098572,1.31185864044622,0.0299925027616904,-0.330963080580692,-0.209363253045398,0.346250399115737,-0.0508162321696601,0.199060415378308,0.153859996989462,-0.261896825446699,-0.0749272983332683,-0.356786514617941,-0.356786514617941,0.0823188465934159,-0.02580425133362,0.0373331995564284,-0.821966198326977,"0"
"28","Dwayne Bacon",-0.335561980606327,-0.355676294916641,0.328307431606501,-0.597982858582754,-0.197627851073474,0.414469548781992,-0.161368207717947,0.167960572125186,0.389788608157713,-0.526895070805453,-0.0969437383698411,-0.494900133693555,-0.494900133693555,0.34657769365,-0.582774148600417,-0.151927106619491,-0.831900263469576,"0"
"29","Marvin Bagley III",0.722211991004446,0.590509258294869,0.0102377446339296,-0.248464540087363,-0.165267514568613,0.123630361538579,-0.286738620867598,-0.116783605152601,0.0479994360874673,-0.292633615502842,-0.16679681010856,-0.574599659616316,-0.574599659616316,0.0616084592675853,-0.388865726602517,-0.212986294753573,-0.16854698221148,"0"
"30","Ron Baker",-1.11180355889682,-1.11918245914177,-0.386454909407361,1.30952878254509,0.651917567711853,-0.776626299126612,1.24735520006788,0.346215990641846,-0.550719065749288,1.48006266116841,0.637160277241815,-0.441529495433101,-0.441529495433101,-0.949690401206651,1.25366786683402,0.192533322332951,-0.241099294471788,"0"
"31","Ron Baker",-1.19116557100562,-1.19178580604661,-1.75253560435361,-0.496901492682539,-1.49896730962502,-2.5916642201723,0.939732502933063,-1.09871957301544,-2.21653118871964,-0.0734901083364696,-1.53595555009696,-0.611639391490397,-0.611639391490397,-2.32647187813564,-0.722336207604347,-2.00146289200298,0.0286294216432552,"0"
"32","Wade Baldwin IV",-1.13265781025387,-1.1344057415573,-2.05218509807173,-0.985346183945722,-2.03459757116572,-2.42220512471042,-0.732939306703687,-2.15379486797208,-2.40807623822237,-1.04067736213376,-2.32200806419623,-0.779391641371802,-0.779391641371802,-2.67829815081904,-1.23258331865899,-2.56557366199597,1.25742619130572,"0"
"33","Lonzo Ball",0.549585132548799,0.421882129999749,0.124709960467379,0.301373203392306,0.290830052733919,-0.194755475584868,0.217886732266005,0.0204366928909234,0.0372156201620769,0.310291811766518,0.235932571352337,0.100387024564484,0.100387024564484,-0.00118350673876955,0.659537153545224,0.429200439678331,0.914389054759175,"0"
"34","Mo Bamba",-0.326293424447634,-0.347479142846739,-0.765085698663106,-0.0110080873987921,-0.51182847644684,-1.07311442023018,-0.21121515473975,-0.874816142727829,-0.939761309230135,-0.090241123425974,-0.69138535481648,-1.02272193068705,-1.02272193068705,-0.89041677322122,-0.154083743924325,-0.686242087847645,-0.241160500844105,"0"
"35","J.J. Barea",-0.315866298769105,-0.363873446986543,0.777484267339278,-0.113280574283935,0.43395315069907,0.406654066918684,0.186045279716444,0.405651519816611,0.744409454743604,-0.0295817362487653,0.478945885652631,0.0090591396514309,0.0090591396514309,0.74610618100015,-0.194640917736371,0.36395506768475,0.0677061995138762,"0"
"36","Harrison Barnes",0.672393501651474,0.610416627607488,0.143237000306135,0.168643705363398,0.211149845027213,-0.078305615026999,0.240032364361448,0.114826328272744,0.0908058501453425,0.214850259329592,0.206964573304453,0.110958460091494,0.110958460091494,0.219817277906148,0.262281622609716,0.315605738148125,-0.44467265635279,"0"
"37","Harrison Barnes",-0.0430231768475973,-0.133182167305024,0.0149285431245349,-0.280486452493376,-0.184345259911985,0.235796889444182,-0.0832005623879401,0.101572506507791,0.0882595565373589,-0.250234874711935,-0.110976988077936,-0.499175998475558,-0.499175998475558,-0.0374571126927353,-0.249957200661556,-0.187599585051653,-0.621667067965743,"0"
"38","Will Barton",0.189270011879631,0.147863046520178,-0.034226985818885,-0.460393842712736,-0.34129140605628,-0.063911233541168,-0.069533175012377,-0.0919356474944664,-0.0551749620731275,-0.394980036678337,-0.305556437765823,-0.758086344757789,-0.758086344757789,0.024980166749855,-0.36402469070505,-0.220888487555457,0.078471896838092,"1"
"39","Keita Bates-Diop",-0.635631486243994,-0.655457856330189,-0.701336563552819,0.0991985358908583,-0.393519353327236,0.0927284902253875,-0.181675841324195,-0.0642386560121217,-0.513411488821882,0.0277898551338084,-0.325300793087187,-0.642288573271452,-0.642288573271452,-0.585394176135865,0.018792372044127,-0.37286843414887,-0.901279096825992,"0"
"40","Nicolas Batum",1.58824270708227,1.51210335529667,0.0696873153960895,0.0526226851327397,0.0823565911476762,0.126085455137238,0.0886924827512628,0.147462125284572,0.0921629403450582,0.0744913152232885,0.112437358561286,0.172852769934678,0.172852769934678,0.173232852241648,0.150148198024167,0.211854378687626,0.143847671201755,"0"
"41","Jerryd Bayless",-0.457211780189165,-0.475120510792351,-0.11461459107153,-1.24881573306112,-0.940100613495413,-0.19465761866599,-0.890597171721704,-0.754787674630662,-0.155543711350052,-1.29690624827112,-0.986109170588001,-1.17038933702458,-1.17038933702458,-0.0357863658931634,-1.23661468263193,-0.829742501503262,-1.67048603737217,"0"
"42","Aron Baynes",-0.228394300021446,-0.283072948011797,-0.202643547452396,0.916286848332884,0.500807906491741,0.414310950840675,0.31146418183743,0.498559350744801,-0.0199233174233087,0.818876455595498,0.543438000755581,0.12271018506931,0.12271018506931,-0.14540355418279,0.974150675926338,0.539430079906865,0.363222803272082,"1"
"43","Kent Bazemore",0.856606055305486,0.679506909339516,-0.168845618003627,0.244718763580782,0.0581483728802183,-0.793933890052486,0.177939751221814,-0.413476365960507,-0.382996010311322,0.266708721399255,-0.0754160631503525,-0.399715640664513,-0.399715640664513,-0.367427192589783,0.330298875953181,-0.0263882714866213,1.66070328255558,"0"
"44","Bradley Beal",2.50872619059241,2.30137199745578,1.33929353101084,0.0455352461665769,0.914146928879609,0.847556861238486,-0.413316545253798,0.285182481643325,1.31603377369704,-0.0911432785294498,0.820310127587372,2.90970503186258,2.90970503186258,1.56273277891436,0.0381652254904049,1.0529742993129,1.34749281021039,"0"
"45","Malik Beasley",1.03328790708056,0.95586803626763,0.370861240873297,-0.0236793904991673,0.228011840469963,0.33361645343756,-0.180426394752781,0.0998489427121421,0.388876384940431,-0.0842506003099473,0.20342067418075,0.227093331966353,0.227093331966353,0.515384798401056,-0.0728528671630131,0.291566334482607,-0.0351637169073319,"1"
"46","Michael Beasley",-0.902102475806401,-0.920108766015586,-0.0814594052112063,-0.618262191311434,-0.481712341622578,-0.0873235710007657,-0.341490201604644,-0.298009606323128,-0.0823723018003898,-0.612247620989156,-0.471520851918112,-0.644398224315973,-0.644398224315973,-0.30119038115855,-0.632755017583058,-0.610666236732425,1.03952438202435,"0"
"47","Marco Belinelli",0.995055112925953,0.880922645914243,0.444808233047316,-0.386976651485648,0.0252302494767206,0.289820640417064,-0.155257311428397,0.0877787190919879,0.431806517222269,-0.363476030181228,0.0423422408375146,-0.1366348910939,-0.1366348910939,0.441765028792798,-0.458371446249956,-0.00820195639531984,0.60512435554834,"1"
"48","Jordan Bell",-0.275316365574826,-0.321716664912763,-0.498326626421312,0.428060808627799,-0.0320570303874016,-0.474090211474354,-0.425892204901879,-0.619095525059707,-0.552103577642083,0.188699540362367,-0.24182988612533,-0.625209109073875,-0.625209109073875,-0.376859413216953,0.255617972387559,-0.0812810670469823,-0.587244632162894,"1"
"49","DeAndre' Bembry",1.22850687117302,1.01676116592976,-0.501505933735254,0.27865501461674,-0.13758733556844,-0.18892511563273,0.41914180820644,0.165147946750036,-0.443252504665113,0.375451934772751,-0.0418727391986174,-0.301040918208442,-0.301040918208442,-0.396767309784376,0.388694508424036,-0.00762010528682483,0.629710007649986,"0"
"50","Dragan Bender",-0.217967174342917,-0.277217839390439,-0.793250832756657,-0.351657319196339,-0.766224644191865,-0.162330197180962,-0.13381859089247,-0.203581655210912,-0.66030973712467,-0.301945919955167,-0.647986676511678,-1.02175568089703,-1.02175568089703,-0.889602783094279,-0.320231009112157,-0.794024726418804,0.394415879181681,"0"
"51","Davis Bertans",0.755231222319787,0.666625670372528,0.635409272289896,0.46938957295004,0.743710932811549,1.04867529905224,0.0971718693237608,0.778493782637416,0.835122607957966,0.410095790720596,0.83871954825579,1.33611091955153,1.33611091955153,0.895723129703531,0.399667858615375,0.849839295884054,0.213711366955847,"1"
"52","Dairis Bertans",-1.03475868582769,-1.04892115568547,-1.09636980429398,-1.17344469631341,-1.53491772833207,-0.673147909928698,-0.461941635207479,-0.779180657710911,-1.06573550114212,-1.08526388043401,-1.45240521674324,-0.790835476586015,-0.790835476586015,-1.06136149251866,-1.35614479555052,-1.58237584142741,-0.712143085388245,"0"
"53","Patrick Beverley",1.39997516010883,1.25799164112972,0.438019920827468,0.391106235301933,0.559430912271465,0.768580173010095,0.2298837699716,0.681535982388328,0.581276500874542,0.391344323232174,0.655788376184748,1.448382743697,1.448382743697,0.519808428266831,0.692354374071951,0.793346225313325,-0.477625787182816,"1"
